# name	prop	strategy	detail	sha256(script)
config-has-key	1	lexicographic	binders 0,1 ctor 1,0	71743b4b1ff7e984a6b7750c8272a32098b94f79af72603ed7c620abecefa3ae
config-has-key	1	lexicographic	binders 0,1 ctor 1,1	1db509c4e9b9b0ac72eaed2a4bbcb68ba42da8ef7354569e094cd5b99fea6c54
config-has-key	1	lexicographic	binders 1,0 ctor 0 base	b7d5d3db94473de5d6fcc57493dc88e4d487b43e3edbe47204ede00f57b40b0c
config-has-key	1	lexicographic	binders 1,0 ctor 1,0	a1963c938895502bf97c255ce7e2659de6a284f3b3c3e269b177654b88435280
config-has-key	1	lexicographic	binders 1,0 ctor 1,1	6b8027b7b5597cf1becd51403b42c9a97e18a8c6bd20bef5037613fd3c0f6b27
config-has-key	1	direct-fallback		fc48b497f433673cdc079f816cdf93d3fe2d83da7049a3fe334f95595a9a3e8b
config-has-key	2	lemma-free		f98e3fd057eff2ef1a2f9d01be629e2f7255e138d61b556d9477efb067e6125a
config-has-key	2	direct		f57dfd53f6795d9f480cff3ff0aba3c4caa3872a6d0a96f10dd6a8a7af5aaae1
config-has-key	2	induction	binder 0 ctor 0	0361804a56f1b021d17d00d0e7627052d6c78165cb6da185c6c9abb3b0f4a05c
config-has-key	2	induction	binder 0 ctor 1	9a682898b2010669c04ad12af910d21ef9b89909fd1ac9025e08ebe787ffdae6
config-has-key	2	induction	binder 1 ctor 0	de228a6e3363d561a2093ad1f952ed62f280593943c08a7d97709b69ec8df814
config-has-key	2	induction	binder 1 ctor 1	6a792ade7919e03ab3c200483521ffd8f3f32c38253006bb524f917e7fc84044
config-has-key	2	induction	binder 2 ctor 0	b2ad7b2028679161ef73f540ec998849906630c35755cb710be19fbfd5984f90
config-has-key	2	induction	binder 2 ctor 1	3eedf35cd72353f9833fc4effdf8e0b54dc8eb37675fc8aadc8e111cd88ea537
config-has-key	2	lexicographic	binders 0,1 ctor 0 base	0361804a56f1b021d17d00d0e7627052d6c78165cb6da185c6c9abb3b0f4a05c
config-has-key	2	lexicographic	binders 0,1 ctor 1,0	30898d7476fb76e1fafcd45b86653dfd8d6f962b30846b90c9eaab8e669db408
config-has-key	2	lexicographic	binders 0,1 ctor 1,1	0eb313ed7f266a8ed6a241dd09405a16a12541a17df6ad1d30246aa059ff03d9
config-has-key	2	lexicographic	binders 0,2 ctor 0 base	0361804a56f1b021d17d00d0e7627052d6c78165cb6da185c6c9abb3b0f4a05c
config-has-key	2	lexicographic	binders 0,2 ctor 1,0	a6dbdf732e1fe598cc9599f0faa36b7662eeb1a5307370233c213572a82d1889
config-has-key	2	lexicographic	binders 0,2 ctor 1,1	3f16d51a171773a044bf7964402b3d0fec1f15806ae29ca43accac63ac278fe7
config-has-key	2	lexicographic	binders 1,0 ctor 0 base	de228a6e3363d561a2093ad1f952ed62f280593943c08a7d97709b69ec8df814
config-has-key	2	lexicographic	binders 1,0 ctor 1,0	da754bcb66d275c5f8649f45e8b04572dfa286a470bbce9a484b3fbe8728d6a0
config-has-key	2	lexicographic	binders 1,0 ctor 1,1	97971132765c43f695bf7405b2e5d9834a7933fe58c6fabc0f5f846c03f9beef
config-has-key	2	lexicographic	binders 1,2 ctor 0 base	de228a6e3363d561a2093ad1f952ed62f280593943c08a7d97709b69ec8df814
config-has-key	2	lexicographic	binders 1,2 ctor 1,0	577b9217aae0708c4725ff8de3d946a3ad279503042ad273d3bb25b0f9aaf43b
config-has-key	2	lexicographic	binders 1,2 ctor 1,1	74e8ea9b5f962f23859655319b833513b2c3f61e3ba376b980a805850a3b267c
config-has-key	2	lexicographic	binders 2,0 ctor 0 base	b2ad7b2028679161ef73f540ec998849906630c35755cb710be19fbfd5984f90
config-has-key	2	lexicographic	binders 2,0 ctor 1,0	f5bad1983c18044b70ad88686def502fa9cc77d79949c3547bafc43cd155f079
config-has-key	2	lexicographic	binders 2,0 ctor 1,1	30dbd03f9d9fc821d42318970f43ee3dc48a5daf6d6a7b20d36d9a4548290be1
config-has-key	2	lexicographic	binders 2,1 ctor 0 base	b2ad7b2028679161ef73f540ec998849906630c35755cb710be19fbfd5984f90
config-has-key	2	lexicographic	binders 2,1 ctor 1,0	d60c4ae6e924e3937198276edf129da67b0ff987ad070e52304fa33d1eb6c12f
config-has-key	2	lexicographic	binders 2,1 ctor 1,1	f8171a269e29131f76d2d4d727398279f1e5b1f219677057b1651fc06ee96a67
config-has-key	2	direct-fallback		f57dfd53f6795d9f480cff3ff0aba3c4caa3872a6d0a96f10dd6a8a7af5aaae1
config-key	0	lemma-free		86ced8f98086d4d81b15e08bb55b3aa9f3b5200e7f6edfc48a18bd37bee5c108
config-key	0	direct		6fde85229199d420f0a0beea4063110dfd81613a8037793d8fba03bd1f4a12aa
config-key	1	lemma-free		a8b8300eb90b23c5c57b6c0009136a8a68847e3495caae5dc52cfe25fec413b8
config-key	1	direct		83fb066e20898ead947f360f807107ed9f55e3c61fb0f12c889e694a681e1e32
config-key	2	lemma-free		473a24bc001810fcb2ddd02c3724b3a6753ebde0d208703d41ae93d3a0a7b6b9
config-key	2	direct		838fcece8efaed432dc2d65d6af03c981507134414a6240109d28165caa264d1
config-missing	0	lemma-free		6cb3368697866259a6953c993611e0a9552eea8b698ddf838ea620c799090b80
config-missing	0	direct		94350441e1d72246045bf8fa1954d5ca8dd68c07e979d4068a66933d168e9710
config-missing	0	induction	binder 0 ctor 0	c575f86422362bfe73c0053822c154414a04318c21ea88d50dfd6c68c2a3d636
config-missing	0	induction	binder 0 ctor 1	32b13b7a4e8b6746431536453184d0d0f5a4f833d738966867c94ce122c573ae
config-missing	0	direct-fallback		94350441e1d72246045bf8fa1954d5ca8dd68c07e979d4068a66933d168e9710
config-missing	1	lemma-free		9d6770714386fd6cd3e77489d5c8183f7e8d4ce909143971c85a7e4f570e0b89
config-missing	1	direct		a0f66831ca91bd6629f6fd9936c190d95654964a1e6ccf980f003b83bf8a26c7
config-missing	1	induction	binder 0 ctor 0	a752f340b98d1cb0349d1e1acca97d40f8ba857bdd42d3140a436a26a3dcf7d6
config-missing	1	induction	binder 0 ctor 1	d8931bdc68ef336bc556327e4a353c5b7cc089e66e66c87e2a33c1aea8543280
config-missing	1	induction	binder 1 ctor 0	807a86824bd9308673993454bcac3810c2337c98b2aba25fc2226e7691a55d84
config-missing	1	induction	binder 1 ctor 1	2827f8837818cbfaa473047661c19a27b86af20bc2fd1be422ef69cf5ff5366b
config-missing	1	induction	binder 2 ctor 0	21d417c6e8ca31562a7107877bb5223625e26ce3db823f6dd337587ac0db1dd9
config-missing	1	induction	binder 2 ctor 1	d889b4eb515c50f976c149d9b03f8e3da1d358c0bd4cff0b2e5423c6eac78e9e
config-missing	1	lexicographic	binders 0,1 ctor 0 base	a752f340b98d1cb0349d1e1acca97d40f8ba857bdd42d3140a436a26a3dcf7d6
config-missing	1	lexicographic	binders 0,1 ctor 1,0	50557532209f9f0b809e75d1917694c271291aed72f446c319d11259efdd8fe7
config-missing	1	lexicographic	binders 0,1 ctor 1,1	ebbd2833901170d0f12834d0ec092e7e990a2b18f79fa0edf7ac17d7d44ed4c7
config-missing	1	lexicographic	binders 0,2 ctor 0 base	a752f340b98d1cb0349d1e1acca97d40f8ba857bdd42d3140a436a26a3dcf7d6
config-missing	1	lexicographic	binders 0,2 ctor 1,0	f5e4de8a757613afcd1db9ab6a50b2cfd169fb7c929d7a73c47c0945e97fa265
config-missing	1	lexicographic	binders 0,2 ctor 1,1	842d0e16f69db8f6fee2ed0b0d06a989bc0f939358435efaa799ae0ac283503e
config-missing	1	lexicographic	binders 1,0 ctor 0 base	807a86824bd9308673993454bcac3810c2337c98b2aba25fc2226e7691a55d84
config-missing	1	lexicographic	binders 1,0 ctor 1,0	0b1ae808c83aa92c587616bfbab4bf0e27f08e1789903919a66c9b250f7d751d
config-missing	1	lexicographic	binders 1,0 ctor 1,1	541d186bed3c6c012674747378c14a85f13794c65a97a50e071d3403c9b73fd6
config-missing	1	lexicographic	binders 1,2 ctor 0 base	807a86824bd9308673993454bcac3810c2337c98b2aba25fc2226e7691a55d84
config-missing	1	lexicographic	binders 1,2 ctor 1,0	e17c4f55f4496de76b6d9eb1c6b5934b288a0782597f1a3d1d032b42ac4d0403
config-missing	1	lexicographic	binders 1,2 ctor 1,1	7d41f13c9b6c46646774aaadd8c224c87bb2bc0d60cf80f775b27b3dfc1aa524
config-missing	1	lexicographic	binders 2,0 ctor 0 base	21d417c6e8ca31562a7107877bb5223625e26ce3db823f6dd337587ac0db1dd9
config-missing	1	lexicographic	binders 2,0 ctor 1,0	dc037d5fa61ff5bb4525f7f1f83ed40c9ed99b87b2866ccfd0448272604fd45a
config-missing	1	lexicographic	binders 2,0 ctor 1,1	7c03367059e23d2c749bf3911faabd1b226f6a25a8f87a6f3316bdcbadac28f1
config-missing	1	lexicographic	binders 2,1 ctor 0 base	21d417c6e8ca31562a7107877bb5223625e26ce3db823f6dd337587ac0db1dd9
config-missing	1	lexicographic	binders 2,1 ctor 1,0	4e245c533363a2c37c12be4dcbfb45b6991887ee932877b39a44e1e664e8c365
config-missing	1	lexicographic	binders 2,1 ctor 1,1	5a8a133bf871ccbb3057281ad95f58b602263ad99a706cf0470e8a66e3f7189a
config-missing	1	direct-fallback		a0f66831ca91bd6629f6fd9936c190d95654964a1e6ccf980f003b83bf8a26c7
config-missing	2	lemma-free		72028e99ea7d174cc814da5da6e7c46db46cbabfa79f3b89bfb9e153a94a9f11
config-missing	2	direct		b93bf430ae2ebe428c37e53e33a100842df5b43a8818e82416ba3ad593234dad
config-missing	2	induction	binder 0 ctor 0	9412538db877c99754cf2e63701d9772e079a679472c18e6e33a30425e466c61
config-missing	2	induction	binder 0 ctor 1	40ddb13fee4f567cd145877f84e26fa43a49b48fd34414724efef17c60322295
config-missing	2	induction	binder 1 ctor 0	a620243f01c691dd93456c9c30fea3866c5ddb8ebf04cfaa2fa683f6895193af
config-missing	2	induction	binder 1 ctor 1	afb5cd029674153425258e950a160fabbbbdb0369ca209026362f789de795c5a
config-missing	2	lexicographic	binders 0,1 ctor 0 base	9412538db877c99754cf2e63701d9772e079a679472c18e6e33a30425e466c61
config-missing	2	lexicographic	binders 0,1 ctor 1,0	8029727c4820fb824e0985a628acd013bac1e5c2c5af72fb013c372ebf50c9cd
config-missing	2	lexicographic	binders 0,1 ctor 1,1	13d4167f2104cd0551477e0aace4930b2c4080e9118d03620b78a54859f0e381
config-missing	2	lexicographic	binders 1,0 ctor 0 base	a620243f01c691dd93456c9c30fea3866c5ddb8ebf04cfaa2fa683f6895193af
config-missing	2	lexicographic	binders 1,0 ctor 1,0	70f22c3ec5e5d6e420b518b68de301041504a9fb4952b1ce90d459292aae3af2
config-missing	2	lexicographic	binders 1,0 ctor 1,1	fa59607002c53e3c13eab5279cfdcee87aa4ff4e9e1704bd0eb6ae830e45abc4
config-missing	2	direct-fallback		b93bf430ae2ebe428c37e53e33a100842df5b43a8818e82416ba3ad593234dad
contains	0	lemma-free		e4779c007d5c99ad7af45fae3948032568154bbd1500262ceae242f8b5cf0610
contains	0	direct		9b71630043667ffbadfe27447eabc64bb9960745e7dc48e400d55ec15cbf28ba
contains	0	induction	binder 1 ctor 0	9fac066dc6521a022e3ccdda05f29388cc61aec30390af6650a7cd9b124dd79c
contains	0	induction	binder 1 ctor 1	18235a358ae19b848534bff4491c3eb36dc54bdb52245dd2c59f13ca58409f0e
contains	0	direct-fallback		9b71630043667ffbadfe27447eabc64bb9960745e7dc48e400d55ec15cbf28ba
contains	1	lemma-free		780e3d93a809dfcecc1e3aae32a620bfdd5b7bdf993f8a072c85ed2753c61145
contains	1	direct		f3027f76fa106df641f4d764f9aa7e60222596ea2d26664da6540f7cee14ca0c
contains	1	direct-fallback		f3027f76fa106df641f4d764f9aa7e60222596ea2d26664da6540f7cee14ca0c
contains	2	lemma-free		c4f66544fa78b3f69538d55a790a506dd0de2489d2f1672c297ef91459a5828f
contains	2	direct		bf783199835c887616ffa8b608da6ee8201623f7600d68b06382140fef83f260
contains	2	induction	binder 1 ctor 0	7e541bba38f52e0f2f7374e04c039c003bdc386d590368b9fb11328df5e66854
contains	2	induction	binder 1 ctor 1	92cacab86535705b244b876c7389e9b42cbc430b58442687dc38fbe1baf7b39d
contains	2	direct-fallback		bf783199835c887616ffa8b608da6ee8201623f7600d68b06382140fef83f260
count	0	lemma-free		2c1076216d71061b7970588166f74a921d16adf7e5ec362e7536bbddd15888fb
count	0	direct		9c5494a02fa701fad997c89cb38358adaa658698caea82380ba55a931da3fa2b
count	0	induction	binder 1 ctor 0	4ed843e381274f1e5e5f91fd1402b458b69da5f285f5d40303f41da81bf33b58
count	0	induction	binder 1 ctor 1	0697215a184664847239eb810571c57778edf1ba8114ccbfbd785ac1b0514fb0
count	0	direct-fallback		9c5494a02fa701fad997c89cb38358adaa658698caea82380ba55a931da3fa2b
count	1	lemma-free		f9acb9ff7d718f1a2368d9fc480c288258805af48a096ef4b12411b9451be442
count	1	direct		cdddff4ec78a7b40ef8ff8ac661b7abed1f277277ed619815bd8c5840c51094e
count	1	induction	binder 1 ctor 0	95753e066f871e2c25f635a88b98967343cd87de28309615302303fa2d6fcdba
count	1	induction	binder 1 ctor 1	49b964fe52d97b1c40e17462f2f641044811e0f3f7580b752337db71275c1548
count	1	direct-fallback		cdddff4ec78a7b40ef8ff8ac661b7abed1f277277ed619815bd8c5840c51094e
count-append	0	lemma-free		0bd4e7eb86a3ee8a447ed0421a76c3f598176e2a2b08b16f61c84169aa85b90e
count-append	0	direct		60b9447501d4a271c293352b46c4cd87bace8d350787e51d87e570b7528c17cd
count-append	0	induction	binder 1 ctor 0	fcb4c5894091d153b786c5cae38f147fe5b037385ccd86f0f834a6bc8aaa4c38
count-append	0	induction	binder 1 ctor 1	0e718157bf26ee24c2b1d5fb8fa6d5b36fb47aab886681a3daada007c0423ad2
count-append	0	induction	binder 2 ctor 0	770dd45993fc272593dfd47e96341a8a3a3fd4792acdcedf3093c3b4b20cafa7
count-append	0	induction	binder 2 ctor 1	d321cc635ed2eea9c3f0906b896c5ed3bae7457e6231d1b5e261f0b8a70412e3
count-append	0	lexicographic	binders 1,2 ctor 0 base	fcb4c5894091d153b786c5cae38f147fe5b037385ccd86f0f834a6bc8aaa4c38
count-append	0	lexicographic	binders 1,2 ctor 1,0	41af4d28eeb1bc59dd3415300d1fef6e29a9cac5546e3af78915c21838fb63c7
count-append	0	lexicographic	binders 1,2 ctor 1,1	dd34a35d758d89bd424dc45ab4c9411965f856fc4daad9911bb710c7f5bee3ac
count-append	0	lexicographic	binders 2,1 ctor 0 base	770dd45993fc272593dfd47e96341a8a3a3fd4792acdcedf3093c3b4b20cafa7
count-append	0	lexicographic	binders 2,1 ctor 1,0	2c92e9aabe081386e8fae4743f453639a2eafdc46eb4891ced789b9fbd9ee844
count-append	0	lexicographic	binders 2,1 ctor 1,1	c506ef746c17e7bd0e7d826929c84bbc8af925b72ab57fe590a23f8ed9614c95
count-append	0	direct-fallback		60b9447501d4a271c293352b46c4cd87bace8d350787e51d87e570b7528c17cd
count-by	0	lemma-free		2e5043aad158336e3f62cf436796d17f245cbeb9f0dd6a443e6c6fc4de9715a3
count-by	0	direct		b85e9802188aa4576ec3b4fdb6e16b6f9a4e99c4fbb71a2a526b9d6f414f9831
count-by	0	induction	binder 0 ctor 0	d1d8d34b6c8801c3fbd0cc351d2fd4371f65830b22a7f2948b119a5decca69a6
count-by	0	induction	binder 2 ctor 0	2989de5fdb8b4036970b6dd56cff0ee68ba7f1e3cc81c33318b876da6d40e495
count-by	0	induction	binder 2 ctor 1	decb354d1f19e54bc4417927c044146ea278bfe80ee1d3d54c1ad9d775f2abcf
count-by	0	lexicographic	binders 0,2 ctor 0 base	7089c9ae09027083185cf0ffc2cb7c0c7777973e0d7961d8559d67155738ee9f
count-by	0	lexicographic	binders 2,0 ctor 0 base	2989de5fdb8b4036970b6dd56cff0ee68ba7f1e3cc81c33318b876da6d40e495
count-by	0	lexicographic	binders 2,0 ctor 1,0	ffdd97969abb2802f69ad15acab004e15afdb5663bca0422f30c2089fec1302c
count-by	0	direct-fallback		b85e9802188aa4576ec3b4fdb6e16b6f9a4e99c4fbb71a2a526b9d6f414f9831
count-by	1	lemma-free		0df21b78a4062a89edc7d537d9e26f689eef7d63241a127cc89ba1fdfbe479bb
count-by	1	direct		d8a31229dc17d01acb736c9878d605bb454555b9f3d11a1d10a37681b491346b
count-by	1	induction	binder 0 ctor 0	4e05faa41e47bb198e47f59f23306e917b35f4cbfc624c28ca033ea0a3899d27
count-by	1	induction	binder 2 ctor 0	9e594822c46a69def9dafbb41a7deca878e0aba0f053b1d6fed7258bf182fc14
count-by	1	induction	binder 2 ctor 1	e8014cf70259fac2eb25b591468462c4e2d505bdfc75498f57dbe486853ea950
count-by	1	lexicographic	binders 0,2 ctor 0 base	b525da460d8ccc7a2e59d91728b9db1cf403ca912e9ef28d7e6de0adf9e87150
count-by	1	lexicographic	binders 2,0 ctor 0 base	9e594822c46a69def9dafbb41a7deca878e0aba0f053b1d6fed7258bf182fc14
count-by	1	lexicographic	binders 2,0 ctor 1,0	272d7a53adb56d5b3c237eb5e43c900fd5ee03758997231293bee916911b713c
count-by	1	direct-fallback		d8a31229dc17d01acb736c9878d605bb454555b9f3d11a1d10a37681b491346b
count-by	2	lemma-free		a399096932c98f0479d3ed2f514b95b49abb64770ed0a967c13795956f5f7a5d
count-by	2	direct		f91676f33c13d66466dbc381e6a59d8ed12da73baba2a57876221666e80bc9f2
count-by	2	induction	binder 0 ctor 0	14c9a170b9a183b8ac4657fd72b7f63f49b99562d42471ba27392553c1c2e31c
count-by	2	induction	binder 3 ctor 0	cc6c6e371d0ad473ed4c440d4993329603c486975d5691a7ec381d992de99731
count-by	2	induction	binder 3 ctor 1	3be061a9781ace3bd48c022ee870a205fcb33a3fa6d3461ee9cb8fdc67279bca
count-by	2	lexicographic	binders 0,3 ctor 0 base	f35485b5e04085f55d93b04bd60d827dd2fcaac575bfd40f5f547720d333811b
count-by	2	lexicographic	binders 3,0 ctor 0 base	cc6c6e371d0ad473ed4c440d4993329603c486975d5691a7ec381d992de99731
count-by	2	lexicographic	binders 3,0 ctor 1,0	f0e3f51c72b6e423dc0dff830e2ee809a378f5df551a5704fe7a1973ba72a2c2
count-by	2	direct-fallback		f91676f33c13d66466dbc381e6a59d8ed12da73baba2a57876221666e80bc9f2
count-matching	0	lemma-free		c2f825b6e77b5d22d894f0b750b8e5bb101cf9fb6983f2d90db1989f52a081cc
count-matching	0	direct		f0ccc4a7afab9c3042ced91143cfe6706c92cbfc501b211ef24fbb90aa68a0d0
count-matching	1	lemma-free		3114e0ec22fb36824c6be9bbf73f9dfb54f69e91544dc47ead4c9d904ee24d8a
count-matching	1	direct		c5a27f7a7a91408c13ebc5226c81d90cea66c2b7735c288d1cfff5d85b2a993a
count-matching	1	induction	binder 1 ctor 0	4ffbded58893396453b67a605b6354f5671425b5cb5156afa95c34e51aca1fb9
count-matching	1	induction	binder 1 ctor 1	2974fab0582d0c25c97bcf9a59572fbd4f2b37dde539d25856067a356f3941b2
count-matching	1	direct-fallback		c5a27f7a7a91408c13ebc5226c81d90cea66c2b7735c288d1cfff5d85b2a993a
count-matching	2	lemma-free		821a2a85e2d9201c3d95c632c9c56356fa464cf15833f26503b52376bfa00de6
count-matching	2	direct		aaaf2cc05e451587f96284071d24447cd272cfd3237c95544e3a6fda20d0919b
count-matching	2	induction	binder 2 ctor 0	7b9e1e5b87504edef493699e94a3b08706ecb56f576fc0739ab597ded6370649
count-matching	2	induction	binder 2 ctor 1	1fd80161644d66fad8ee8deb4a978cb07371249237be7d56dddaf37f2daa6577
count-matching	2	direct-fallback		aaaf2cc05e451587f96284071d24447cd272cfd3237c95544e3a6fda20d0919b
drop	0	lemma-free		a7e2098401eb0a9b53a141c74d7db6ac1406880b9557bb0c3db147b9157e05c8
drop	0	direct		4e7b788ff923c0314539aa4be4df1995fce06a7342459bf5fa265cacfc204047
drop	0	induction	binder 0 ctor 0	2f22c14ab63a9e5363f33d290194045a8ce271ef8db20d54237cd372cff808b9
drop	0	induction	binder 0 ctor 1	06d8df46bd2ade7e4983589c64df9c78c0118f6b098a83b566f1e6eeee85a4e4
drop	0	direct-fallback		4e7b788ff923c0314539aa4be4df1995fce06a7342459bf5fa265cacfc204047
drop	1	lemma-free		0c196066c1fe197e07b1d812ca9162172e1ac5a7064c73fdb5701207ee1c2c08
drop	1	direct		6297c331ed0a9cead3415f572785480572cadf4d97f2985cd7dab058584170ec
drop	2	lemma-free		3208d580606a515d30f2d0596281e521a557c20def79f4209bdcebbbf10dd9f1
drop	2	direct		6057905ef231ec40c425a0a331f8e57597b0899900b21ebff0349e198ca583fb
drop	3	lemma-free		4a2344c839f9be4af1afe6418bad3e403855ecdd5bc024113979768b83d8e7d5
drop	3	direct		64c86d0679c3e242dd5a8427321f7a6d82e687527d1e4ff29e16f2703cc75a82
drop	3	induction	binder 1 ctor 0	71f895b2f88567fcebc95505e5eb3508f7459b57b2c29660a75906dc632e5275
drop	3	induction	binder 1 ctor 1	25a3da99cd22761b8b7e68b308499d953e36ac59b69431c0a0916935f4fd0d09
drop	3	direct-fallback		64c86d0679c3e242dd5a8427321f7a6d82e687527d1e4ff29e16f2703cc75a82
drop-while	0	lemma-free		f403a9e6877bef804963a581d5c059a66dd3144543635638dd38a4f1a21fa893
drop-while	0	direct		3da551a4eb2a4e535eb11a980ec58214b7bc71e46d0bca0fe77bec331d7e5195
drop-while	1	lemma-free		f932a673f7b8c97dc342406a7e06bfae52dc8273bfd47fc2b0a173019dce36a0
drop-while	1	direct		aadede1b54a82f2e954752581c75fe2c5d83221c6c9740cfa63ba2c3c426d7f4
drop-while	1	induction	binder 2 ctor 0	cbc7ddbc59fbf866f42733ccb94b2c72c53ef54c267d027f62daddaf25fbcab8
drop-while	1	induction	binder 2 ctor 1	805d817716790be7e974f0f4e9aae8ca97de2020c3813225b5158f775b7a7ca2
drop-while	1	direct-fallback		aadede1b54a82f2e954752581c75fe2c5d83221c6c9740cfa63ba2c3c426d7f4
e-div	0	lemma-free		0f73ffe31b9f9009339450e369acf4f0c3aa1f2c9b68f8f1047b6242321422a6
e-div	0	direct		c5ec9341fe9ee89f33aac4d57fe53f09265093c5f44b783545b6669c68b7bb33
e-div	0	direct-fallback		c5ec9341fe9ee89f33aac4d57fe53f09265093c5f44b783545b6669c68b7bb33
e-div	1	lemma-free		ddfaee102fecf684a7a85c5cd17b86301ace7d5b54a402aa02ca05c01d99f6a0
e-div	1	direct		557821efffb265fd858aaf65c6771689c74b2e5787da4bdbcfb9312ffa54e675
e-div	1	direct-fallback		557821efffb265fd858aaf65c6771689c74b2e5787da4bdbcfb9312ffa54e675
e-div	2	lemma-free		f45e89c480ab62e3cb2353e67bb5006dcb6e74ed004297e456ab6aea953db07c
e-div	2	direct		dc4876cd3dbe128e9863a462f5b6b60efffa3f3ebac73c2b4f4d296e6bff603d
e-div	2	direct-fallback		dc4876cd3dbe128e9863a462f5b6b60efffa3f3ebac73c2b4f4d296e6bff603d
e-div	3	lemma-free		92b096d953c1e99d2e339dffbc16bdfd5b7b7ad9590365422a3ddcde2075d8cf
e-div	3	direct		df62273754d84a13c91b23f50aebfd6b1a2fd9d6d34598d5ee6c1b2f6b501594
e-div	3	direct-fallback		df62273754d84a13c91b23f50aebfd6b1a2fd9d6d34598d5ee6c1b2f6b501594
e-div	4	lemma-free		6fe7b15585462a57a61be20f1cd38e525652b67d0d6a77b1ec68a82e0105580c
e-div	4	direct		c950c2a9fe146dc36668f4424a465bff01a5c469c1c4a41a16e7dea7a7182781
e-mod	0	lemma-free		5da111a87c7c1e13db67f11fdfe9f50cf63aad50688332df1cca7fe50f311572
e-mod	0	direct		a8145b406cebef6bdedac9643261092b51a473cb3af351708ae8577709540860
e-mod	0	direct-fallback		a8145b406cebef6bdedac9643261092b51a473cb3af351708ae8577709540860
e-mod	1	lemma-free		6635467b151b24401dd5cbd433165171efbc76410cee81e0a488dd165e9aa979
e-mod	1	direct		09031d1a024838d3d80f42f464f73b5e7bd576cd9fc1f7984eaaff6531bb51d7
e-mod	1	direct-fallback		09031d1a024838d3d80f42f464f73b5e7bd576cd9fc1f7984eaaff6531bb51d7
e-mod	2	lemma-free		92e2c84dfe5557cf1500d96894e60891944b16b282d75a1e82a117afc418cc5b
e-mod	2	direct		1142658895737f55555eb825592555a3b0fa072791381521f6480980330b43c9
e-mod	2	direct-fallback		1142658895737f55555eb825592555a3b0fa072791381521f6480980330b43c9
e-mod	3	lemma-free		1ae5b0c646f8719bc3a5f269f6f466c3b658961b8741fbfce942d80b52cebbe0
e-mod	3	direct		7034fc55c1d7d7cd138c2389e6d35cd48a7073798678e4b25065a678f56bd440
e-mod	3	direct-fallback		7034fc55c1d7d7cd138c2389e6d35cd48a7073798678e4b25065a678f56bd440
e-mod	4	lemma-free		abac4c698700de425f00e8e44d81acd76b6ac7671ed30a70f3ff0feab8371ea6
e-mod	4	direct		f4b6a18f0b20b755f4c872f7c28b7be3989ee4260f01a95443e2c90b79f7dad8
e-mod	4	direct-fallback		f4b6a18f0b20b755f4c872f7c28b7be3989ee4260f01a95443e2c90b79f7dad8
e-mod	5	lemma-free		b7cf4181a2ba0b24e90d3b5242fbf63ac435d03a9a56530bc95850ca3929339f
e-mod	5	direct		b214ab421808ac7aad04251b3099ef06ca4aa2435ee3be23b0306335087844cd
echo-handler	0	lemma-free		0b9986b48a610c03d421b52ae8799bcdd29c13d67fa712e70d1e77221f9ebe6c
echo-handler	0	direct		1015868bd72e9ab3fe4a5b3ba52616e5caf6b182a66a99ef3b44f2b708629238
echo-handler	0	induction	binder 0 ctor 0	0d4fb4b068b120e3ce9f8562b441585b53b07671412db438eabe785ad4cefa4c
echo-handler	0	direct-fallback		1015868bd72e9ab3fe4a5b3ba52616e5caf6b182a66a99ef3b44f2b708629238
echo-handler	1	lemma-free		c7620fa896eeb4837f40a6f3ee1397bb0d25237ef11f6199e81b21e445da3029
echo-handler	1	direct		8759643676b82d75509e92289e7a2a2d7d485bf804c6477ec195e8afe3ef9e7a
echo-handler	1	induction	binder 0 ctor 0	8e414bf19bdc4ec258c2085eadc691b5df6dea0a8b347a54b60efb19eb7a56b9
echo-handler	1	direct-fallback		8759643676b82d75509e92289e7a2a2d7d485bf804c6477ec195e8afe3ef9e7a
echo-handler	2	lemma-free		1f762a7c23c6db59091ff23f68e71d9931651795dbaaa3a9119a202ffa4e5026
echo-handler	2	direct		eb5a99c780c21ebff55c465f4b8a13a70c6ca5bdda40fb5e2f73e8fa2a081a0a
echo-handler	2	induction	binder 0 ctor 0	eaf494cd8e62626dd5e378f5726ba2e7514886733bceab569346a0e992046bc8
echo-handler	2	direct-fallback		eb5a99c780c21ebff55c465f4b8a13a70c6ca5bdda40fb5e2f73e8fa2a081a0a
embed-add	0	lemma-free		c926cccc1f01184b1fe16815193beb7073d2e084c24316cd36b575f2433c6f71
embed-add	0	direct		c926cccc1f01184b1fe16815193beb7073d2e084c24316cd36b575f2433c6f71
embed-add	0	direct-fallback		c926cccc1f01184b1fe16815193beb7073d2e084c24316cd36b575f2433c6f71
